,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_type,Breed_probability1,p1_conf,favorite_count,retweet_count
1495,677328882937298944,2015-12-17 03:26:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10.0,10.0,Derek,unknown,,,3718.0,1568.0
1496,677314812125323265,2015-12-17 02:30:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10.0,10.0,Tassy,unknown,Blenheim_spaniel,0.924127,1685.0,554.0
1497,677301033169788928,2015-12-17 01:35:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5.0,10.0,Juckson,unknown,,,1268.0,428.0
1498,677269281705472000,2015-12-16 23:29:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10.0,10.0,None,pupper,Shetland_sheepdog,0.656616,2047.0,734.0
1499,677228873407442944,2015-12-16 20:48:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,11.0,10.0,Chuq,unknown,,,3624.0,1711.0
1500,677187300187611136,2015-12-16 18:03:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9.0,10.0,None,unknown,,,2800.0,964.0
1501,676975532580409345,2015-12-16 04:01:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11.0,10.0,Cooper,unknown,,,2849.0,1116.0
1502,676957860086095872,2015-12-16 02:51:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10.0,10.0,None,unknown,Labrador_retriever,0.772423,2264.0,840.0
1503,676949632774234114,2015-12-16 02:19:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8.0,10.0,Tyrus,unknown,,,1341.0,416.0
1504,676948236477857792,2015-12-16 02:13:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4,6.0,10.0,Karl,unknown,,,2225.0,909.0
1505,676946864479084545,2015-12-16 02:08:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12.0,10.0,None,unknown,Pekinese,0.752707,1752.0,394.0
1506,676942428000112642,2015-12-16 01:50:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a,9.0,10.0,None,unknown,,,2113.0,788.0
1507,676936541936185344,2015-12-16 01:27:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,8.0,10.0,None,pupper,Chesapeake_Bay_retriever,0.5452859999999999,12995.0,5097.0
1508,676897532954456065,2015-12-15 22:52:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk,5.0,10.0,None,unknown,hamster,0.628255,2303.0,748.0
1509,676864501615042560,2015-12-15 20:40:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10.0,10.0,Ash,unknown,,,2144.0,739.0
1510,676821958043033607,2015-12-15 17:51:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11.0,10.0,None,unknown,Great_Pyrenees,0.8698040000000001,23545.0,16241.0
1511,676819651066732545,2015-12-15 17:42:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C,12.0,10.0,None,pupper,,,1844.0,694.0
1512,676811746707918848,2015-12-15 17:11:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,9.0,10.0,Penny,unknown,,,1448.0,443.0
1513,676776431406465024,2015-12-15 14:50:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k",10.0,10.0,None,unknown,,,5115.0,2087.0
1514,676617503762681856,2015-12-15 04:19:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,13.0,10.0,None,pupper,Chihuahua,0.841084,2962.0,1021.0
1515,676613908052996102,2015-12-15 04:05:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,12.0,10.0,None,unknown,,,1107.0,203.0
1516,676606785097199616,2015-12-15 03:36:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,12.0,10.0,None,unknown,,,1919.0,457.0
1517,676603393314578432,2015-12-15 03:23:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9.0,10.0,Godzilla,pupper,whippet,0.8770209999999999,1185.0,397.0
1518,676588346097852417,2015-12-15 02:23:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,5.0,10.0,Bubbles,unknown,Boston_bull,0.976577,2365.0,827.0
1519,676582956622721024,2015-12-15 02:02:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",8.0,10.0,Vinnie,unknown,seat_belt,0.790028,1226.0,290.0
1520,676575501977128964,2015-12-15 01:32:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7,8.0,10.0,None,pupper,,,2644.0,1160.0
1521,676533798876651520,2015-12-14 22:46:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,12.0,10.0,None,unknown,,,1908.0,580.0
1522,676496375194980353,2015-12-14 20:17:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,9.0,10.0,Griffin,unknown,pug,0.985387,1551.0,552.0
1523,676470639084101634,2015-12-14 18:35:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,11.0,10.0,None,pupper,golden_retriever,0.7903859999999999,11825.0,4844.0
1524,676440007570247681,2015-12-14 16:34:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11.0,10.0,None,unknown,Maltese_dog,0.579472,1750.0,692.0
1525,676430933382295552,2015-12-14 15:57:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10.0,10.0,Duke,unknown,golden_retriever,0.583875,1425.0,359.0
1526,676263575653122048,2015-12-14 04:52:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,10.0,10.0,None,pupper,,,2123.0,574.0
1527,676237365392908289,2015-12-14 03:08:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,8.0,10.0,Winston,unknown,French_bulldog,0.961996,1247.0,303.0
1528,676219687039057920,2015-12-14 01:58:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,10.0,10.0,Kenneth,unknown,,,76918.0,32179.0
1529,676215927814406144,2015-12-14 01:43:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv,9.0,10.0,Herm,unknown,hamster,0.999484,1769.0,605.0
1530,676191832485810177,2015-12-14 00:07:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10.0,10.0,None,unknown,,,2324.0,1071.0
1531,676146341966438401,2015-12-13 21:07:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10.0,10.0,Bert,unknown,,,1957.0,686.0
1532,676101918813499392,2015-12-13 18:10:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11.0,10.0,Striker,unknown,,,2866.0,1209.0
1533,676098748976615425,2015-12-13 17:57:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb,3.0,10.0,None,unknown,,,3056.0,1487.0
1534,676089483918516224,2015-12-13 17:21:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",9.0,10.0,None,unknown,bull_mastiff,0.743808,1337.0,447.0
1535,675898130735476737,2015-12-13 04:40:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,10.0,10.0,None,pupper,,,1648.0,594.0
1536,675891555769696257,2015-12-13 04:14:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,6.0,10.0,Donny,unknown,,,2164.0,896.0
1537,675888385639251968,2015-12-13 04:02:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10.0,10.0,None,unknown,West_Highland_white_terrier,0.672117,2418.0,998.0
1538,675878199931371520,2015-12-13 03:21:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",11.0,10.0,None,unknown,,,4233.0,1447.0
1539,675845657354215424,2015-12-13 01:12:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10.0,10.0,Pepper,pupper,pug,0.8839520000000001,2315.0,915.0
1540,675822767435051008,2015-12-12 23:41:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10.0,10.0,None,unknown,,,1552.0,554.0
1541,675820929667219457,2015-12-12 23:34:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11.0,10.0,None,unknown,basset,0.556373,1066.0,238.0
1542,675798442703122432,2015-12-12 22:04:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10.0,10.0,Bernie,unknown,beagle,0.681218,10406.0,3498.0
1543,675781562965868544,2015-12-12 20:57:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11.0,10.0,Buddah,unknown,Maltese_dog,0.921968,1651.0,490.0
1544,675740360753160193,2015-12-12 18:13:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,12.0,10.0,None,pupper,golden_retriever,0.800495,1192.0,359.0
1545,675710890956750848,2015-12-12 16:16:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12.0,10.0,Lenny,unknown,,,1920.0,848.0
1546,675706639471788032,2015-12-12 15:59:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10.0,10.0,None,unknown,,,653.0,101.0
1547,675534494439489536,2015-12-12 04:35:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11.0,10.0,None,unknown,chow,0.749368,1846.0,433.0
1548,675531475945709568,2015-12-12 04:23:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10.0,10.0,Ellie,unknown,Pembroke,0.918441,1202.0,398.0
1549,675522403582218240,2015-12-12 03:47:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10.0,10.0,Sammy,unknown,,,1056.0,294.0
1550,675517828909424640,2015-12-12 03:29:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12/10 stay woke https://t.co/XDiQw4Akiw,12.0,10.0,None,unknown,,,1311.0,472.0
1551,675501075957489664,2015-12-12 02:23:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13.0,10.0,None,unknown,,,17378.0,5983.0
1552,675497103322386432,2015-12-12 02:07:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11.0,10.0,Reggie,unknown,vizsla,0.5195890000000001,3186.0,1341.0
1553,675489971617296384,2015-12-12 01:38:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10.0,10.0,None,unknown,,,1319.0,618.0
1554,675483430902214656,2015-12-12 01:12:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,5.0,10.0,None,unknown,,,1862.0,999.0
1555,675432746517426176,2015-12-11 21:51:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12.0,10.0,None,unknown,Labrador_retriever,0.986548,1544.0,589.0
1556,675372240448454658,2015-12-11 17:51:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13.0,10.0,None,unknown,,,1712.0,527.0
1557,675362609739206656,2015-12-11 17:12:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12.0,10.0,Daisy,unknown,,,1064.0,236.0
1558,675354435921575936,2015-12-11 16:40:19,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13.0,10.0,None,unknown,,,33129.0,17730.0
1559,675334060156301312,2015-12-11 15:19:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,12.0,10.0,None,pupper,Pembroke,0.773135,2811.0,1337.0
1560,675166823650848770,2015-12-11 04:14:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,10.0,10.0,Arnold,unknown,,,3659.0,1660.0
1561,675153376133427200,2015-12-11 03:21:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,1.0,10.0,None,unknown,,,6349.0,2675.0
1562,675149409102012420,2015-12-11 03:05:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",holy shit 12/10 https://t.co/p6O8X93bTQ,12.0,10.0,None,unknown,chow,0.999876,3777.0,1726.0
1563,675147105808306176,2015-12-11 02:56:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10.0,10.0,None,unknown,golden_retriever,0.949215,954.0,245.0
1564,675146535592706048,2015-12-11 02:54:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,7.0,10.0,Coops,unknown,,,1205.0,323.0
1565,675145476954566656,2015-12-11 02:49:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,9.0,10.0,None,unknown,,,2166.0,928.0
1566,675135153782571009,2015-12-11 02:08:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,5.0,10.0,Steven,unknown,,,1314.0,509.0
1567,675113801096802304,2015-12-11 00:44:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,10.0,10.0,Zuzu,pupper,,,1976.0,805.0
1568,675111688094527488,2015-12-11 00:35:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8.0,10.0,Oliver,unknown,Labrador_retriever,0.631501,980.0,260.0
1569,675109292475830276,2015-12-11 00:26:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,9.0,10.0,None,unknown,dalmatian,0.989519,2830.0,1165.0
1570,675047298674663426,2015-12-10 20:19:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11.0,10.0,None,unknown,Samoyed,0.978007,1067.0,337.0
1571,675015141583413248,2015-12-10 18:12:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,10.0,10.0,Moe,unknown,,,2735.0,1237.0
1572,675006312288268288,2015-12-10 17:37:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10.0,10.0,Mollie,pupper,boxer,0.654697,1000.0,232.0
1573,675003128568291329,2015-12-10 17:24:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12.0,10.0,Laela,unknown,Pembroke,0.655279,1572.0,486.0
1574,674805413498527744,2015-12-10 04:18:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10.0,10.0,None,unknown,,,865.0,364.0
1575,674800520222154752,2015-12-10 03:59:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11.0,10.0,Tedders,unknown,Pembroke,0.8764790000000001,3048.0,881.0
1576,674790488185167872,2015-12-10 03:19:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13.0,10.0,None,unknown,Labrador_retriever,0.8019029999999999,1119.0,254.0
1577,674788554665512960,2015-12-10 03:11:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9.0,10.0,Maggie,unknown,,,820.0,216.0
1578,674781762103414784,2015-12-10 02:44:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,8.0,10.0,None,unknown,,,2023.0,1236.0
1579,674774481756377088,2015-12-10 02:15:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11.0,10.0,Superpup,pupper,,,1131.0,486.0
1580,674767892831932416,2015-12-10 01:49:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,12.0,10.0,None,unknown,,,1852.0,814.0
1581,674764817387900928,2015-12-10 01:37:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10.0,10.0,None,unknown,Samoyed,0.634695,792.0,245.0
1582,674752233200820224,2015-12-10 00:47:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12.0,10.0,None,unknown,vizsla,0.665516,1470.0,481.0
1583,674743008475090944,2015-12-10 00:10:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10.0,10.0,Sophie,unknown,Bernese_mountain_dog,0.583054,1421.0,567.0
1584,674739953134403584,2015-12-09 23:58:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",11.0,10.0,None,unknown,,,1122.0,403.0
1585,674737130913071104,2015-12-09 23:47:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10.0,10.0,Rufio,pupper,Pomeranian,0.948537,653.0,96.0
